chembl_id,smiles,IC50_nM_geomean,n_replicates,pIC50,activity_class,MW,ExactMW,cLogP,HBD,HBA,TPSA,RotBonds,Fsp3,HAC,Rings,ArRings,Stereo,Ro5_pass,LE,LipE,LELP,BEI,SEI,GE,LE_good,LipE_good,LELP_good,BEI_good,MPO_score,MPO_tier
CHEMBL5559108,CC[C@H](CO)Nc1nc(NCc2ccc(NC(=O)C3(F)CC3)cc2)n2ncc(C(C)C)c2n1,571.4999999999998,1,6.243,Active,455.538,455.2445,3.483,4,7,116.47,10,0.4783,33,4,3,1,True,0.1892,2.76,18.4091,13.7047,5.3602,13.0525,False,False,False,False,0.4769,Moderate (0.4–0.6)
CHEMBL563150,Cn1nc(C(=O)Nc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,574.0000000000002,1,6.241,Active,396.454,396.1699,3.972,2,5,84.73,4,0.1304,30,5,4,0,True,0.208,2.269,19.0962,15.7421,7.3658,47.8604,False,False,False,True,0.4633,Moderate (0.4–0.6)
CHEMBL3421962,CN1CCN(c2ccc(Nc3cc(-c4c[nH]c5cnccc45)ncn3)cc2)CC1,577.0000000000001,1,6.239,Active,385.475,385.2015,3.515,2,6,72.97,4,0.2273,29,5,4,0,True,0.2151,2.724,16.3412,16.1852,8.5501,27.4483,False,False,False,True,0.4954,Moderate (0.4–0.6)
CHEMBL5280467,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@H](CO)c4ccccc4)c3)cc12)c1ccccc1,577.0000000000001,1,6.239,Active,463.541,463.2008,5.065,4,5,102.93,8,0.1071,35,5,5,1,False,0.1783,1.174,28.4072,13.4594,6.0614,58.254,False,False,False,False,0.3824,Low (<0.4)
CHEMBL2442291,Cc1nnc(-c2cccc(-c3cnn4ccc(NCCN)nc34)c2)o1,580.0,1,6.237,Active,335.371,335.1495,2.125,2,7,107.16,5,0.1765,25,4,4,0,True,0.2495,4.112,8.517,18.5973,5.8203,35.3371,False,False,True,True,0.5752,Moderate (0.4–0.6)
CHEMBL4527978,CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCC2,580.0,1,6.237,Active,306.369,306.1481,3.671,1,3,70.18,4,0.2778,23,3,2,0,True,0.2712,2.566,13.5361,20.3578,8.8871,22.4514,False,False,False,True,0.569,Moderate (0.4–0.6)
CHEMBL3986852,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCN(CC5CC5)CC4)cn3)nc12,582.4087911424414,2,6.235,Active,486.624,486.2856,3.505,2,7,91.21,5,0.5556,36,7,3,0,True,0.1732,2.73,20.2367,12.8128,6.8359,11.2221,False,False,False,False,0.4595,Moderate (0.4–0.6)
CHEMBL5641843,Cc1nn2c(-c3ccc(Br)cc3)ccnc2c1/C(N)=N/O,589.9999999999998,1,6.229,Active,346.188,345.0225,2.562,2,4,88.8,2,0.0714,21,3,3,0,True,0.2966,3.667,8.6379,17.9931,7.0146,87.2409,False,False,True,True,0.5872,Moderate (0.4–0.6)
CHEMBL507249,O[C@H]1CC[C@H](c2n[nH]cc2-c2ccnc(NC3CCCC3)n2)CC1,589.9999999999998,1,6.229,Active,327.432,327.2059,3.24,3,5,86.72,4,0.6111,24,4,2,0,True,0.2595,2.989,12.4855,19.0238,7.1829,10.1931,False,False,False,True,0.5971,Moderate (0.4–0.6)
CHEMBL5269885,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(N[C@H](CO)Cc5ccccc5)c4)cc23)cc1,595.0000000000002,1,6.225,Active,532.604,532.2223,5.017,5,6,132.03,10,0.0968,40,5,5,1,False,0.1556,1.208,32.2429,11.6879,4.7148,64.3079,False,False,False,False,0.3504,Low (<0.4)
CHEMBL420135,COc1cccc(C(=O)Nc2cc(C3CC3)[nH]n2)c1,599.8949908108916,2,6.222,Active,257.293,257.1164,2.548,2,3,67.01,4,0.2857,19,3,2,0,True,0.3275,3.674,7.7802,24.1825,9.2852,21.7781,True,False,True,True,0.6408,Good (0.6–0.8)
CHEMBL278894,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccc(N)c3)cc12,600.0,1,6.222,Active,360.383,360.1562,5.108,2,4,63.83,2,0.2632,26,3,3,0,False,0.2393,1.114,21.3456,17.265,9.7478,23.6398,False,False,False,True,0.4805,Moderate (0.4–0.6)
CHEMBL1242833,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(Nc3ccccc3)cc12,600.0,1,6.222,Active,360.383,360.1562,5.603,2,4,49.84,3,0.2632,26,3,3,0,False,0.2393,0.619,23.4141,17.265,12.4839,23.6398,False,False,False,True,0.4494,Moderate (0.4–0.6)
CHEMBL188673,COc1ccccc1C(=O)c1ccc2nc(N)c(C(=O)c3c(F)cccc3F)n2c1,603.0000000000002,1,6.22,Active,407.376,407.1081,3.665,1,5,86.69,5,0.0455,30,4,4,0,True,0.2073,2.555,17.6797,15.2684,7.175,136.7033,False,False,False,True,0.4574,Moderate (0.4–0.6)
CHEMBL418985,CS(=O)(=O)Nc1ccc(Nc2cc(-c3cccc(Br)c3)[nH]n2)cc1,601.9999999999999,1,6.22,Active,407.293,406.0099,3.954,3,4,86.88,5,0.0625,24,3,3,0,True,0.2592,2.266,15.2546,15.2716,7.1593,99.52,False,False,False,True,0.4941,Moderate (0.4–0.6)
CHEMBL3884319,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,605.0000000000002,1,6.218,Active,386.455,386.1743,4.238,2,5,78.35,3,0.2609,29,5,3,1,True,0.2144,1.98,19.7668,16.0898,7.9362,23.8329,False,False,False,True,0.4753,Moderate (0.4–0.6)
CHEMBL397531,CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)CC1,605.0000000000002,1,6.218,Active,399.886,399.1574,3.051,2,5,87.45,4,0.3684,28,4,3,0,True,0.2221,3.167,13.7371,15.5494,7.1103,16.8784,False,False,False,True,0.5219,Moderate (0.4–0.6)
CHEMBL1081629,Cc1cc2cc(-c3nnc(NC[C@@H](N)Cc4ccc(C(F)(F)F)cc4)s3)ccc2cn1,607.0,1,6.217,Active,443.498,443.1392,5.062,2,6,76.72,6,0.2273,31,4,4,1,False,0.2005,1.155,25.2469,14.0181,8.1035,27.3515,False,False,False,True,0.4177,Moderate (0.4–0.6)
CHEMBL5283549,O=C(Nc1n[nH]c2ccc(-c3cncc(NC[C@@H](CO)Cc4ccccc4)c3)cc12)c1ccccc1,609.0000000000001,1,6.215,Active,477.568,477.2165,5.14,4,5,102.93,9,0.1379,36,5,5,1,False,0.1726,1.075,29.7798,13.0139,6.0381,45.0689,False,False,False,False,0.3718,Low (<0.4)
CHEMBL3621496,CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4ccccc4F)c23)CC1,610.0000000000002,1,6.215,Active,430.483,430.1805,3.614,2,3,82.43,3,0.2,32,5,4,0,True,0.1942,2.601,18.6097,14.4373,7.5397,31.075,False,False,False,True,0.4553,Moderate (0.4–0.6)
CHEMBL233970,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(C(F)(F)F)c3)o2)S1,610.0000000000002,1,6.215,Active,417.39,417.0065,2.751,3,6,126.25,3,0.0667,27,3,2,0,True,0.2302,3.464,11.9505,14.8902,4.9228,93.1784,False,False,False,True,0.5009,Moderate (0.4–0.6)
CHEMBL392615,CNC(=O)CN1CCC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,612.0,1,6.213,Active,398.898,398.1622,2.901,3,5,85.94,5,0.35,28,4,3,1,True,0.2219,3.312,13.0735,15.5754,7.2295,17.7514,False,False,False,True,0.5241,Moderate (0.4–0.6)
CHEMBL73645,Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(Cl)cc2)n1,620.0000000000002,1,6.208,Active,335.798,335.0938,4.497,1,4,55.11,3,0.0556,24,4,4,0,True,0.2587,1.711,17.3831,18.4873,11.2647,111.6547,False,False,False,True,0.4921,Moderate (0.4–0.6)
CHEMBL4297488,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,620.0000000000002,1,6.208,Active,394.523,394.2481,2.847,4,6,86.51,7,0.4545,29,4,3,2,True,0.2141,3.361,13.2975,15.7355,7.176,13.659,False,False,False,True,0.5306,Moderate (0.4–0.6)
CHEMBL3642653,N#Cc1cnn2c(NCc3ccncc3)cc(-c3ccccc3)nc12,620.0000000000002,1,6.208,Active,326.363,326.128,3.275,1,5,78.9,4,0.0526,25,4,4,0,True,0.2483,2.933,13.1897,19.0218,7.8682,118.0228,False,False,False,True,0.5294,Moderate (0.4–0.6)
CHEMBL5426122,S=C(Nc1cccc(Cl)c1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,621.9299999999997,1,6.206,Active,474.033,473.1441,5.393,1,4,44.29,4,0.1923,33,5,4,0,False,0.1881,0.813,28.6709,13.0919,14.0122,32.2725,False,False,False,False,0.3571,Low (<0.4)
CHEMBL2207198,O=C(NCCCNc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1C1CC1)C1CCC1,630.0000000000001,1,6.201,Active,450.587,450.2743,3.653,3,7,91.41,10,0.56,33,5,2,0,True,0.1879,2.548,19.4412,13.762,6.7837,11.0732,False,False,False,False,0.4769,Moderate (0.4–0.6)
CHEMBL115047,CCc1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,629.7549523425761,2,6.201,Active,294.152,293.0164,2.987,2,2,57.78,3,0.1667,17,2,2,0,True,0.3648,3.214,8.188,21.0809,10.7321,37.1986,True,False,True,True,0.5985,Moderate (0.4–0.6)
CHEMBL3984385,COc1cc(F)ccc1-c1nc(Nc2cc(CS(C)(=O)=NC#N)cc(C(F)(F)C(F)(F)F)c2)ncc1F,630.0000000000001,1,6.201,Active,547.456,547.0913,5.907,1,7,100.26,7,0.2273,37,3,3,1,False,0.1676,0.294,35.2446,11.3269,6.1849,27.2811,False,False,False,False,0.3459,Low (<0.4)
CHEMBL4471323,CCC1SCC(=O)N1c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCC2,630.0000000000001,1,6.201,Active,380.473,380.1307,3.374,1,4,78.13,4,0.35,27,4,2,1,True,0.2297,2.827,14.6887,16.2981,7.9368,17.7171,False,False,False,True,0.5221,Moderate (0.4–0.6)
CHEMBL232123,Cc1cc(N)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,630.0000000000001,1,6.201,Active,299.282,299.0794,2.467,4,6,116.92,1,0.0625,22,3,3,0,True,0.2819,3.734,8.7513,20.7196,5.3036,99.216,False,False,True,True,0.5898,Moderate (0.4–0.6)
CHEMBL1957102,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(Cl)c2)cc1Cl,630.9599999999998,1,6.2,Active,378.215,377.0334,3.982,1,5,77.25,5,0.1176,25,3,3,0,True,0.248,2.218,16.0565,16.3928,8.0259,52.7211,False,False,False,True,0.4974,Moderate (0.4–0.6)
CHEMBL421207,O=C(Nc1n[nH]c2cc(-c3ccco3)ccc12)C1CC1,630.9999999999998,1,6.2,Active,267.288,267.1008,3.171,2,3,70.92,3,0.2,20,4,3,0,True,0.31,3.029,10.229,23.196,8.7422,31.0,True,False,False,True,0.6091,Good (0.6–0.8)
CHEMBL1957226,COc1cc(CNC(=O)c2ncoc2-c2ccc(OC)c(Cl)c2)ccn1,630.9599999999998,1,6.2,Active,373.796,373.0829,3.337,1,6,86.48,6,0.1667,26,3,3,0,True,0.2385,2.863,13.9916,16.5866,7.1693,37.1926,False,False,False,True,0.5143,Moderate (0.4–0.6)
CHEMBL1957085,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1,630.9597869119716,2,6.2,Active,309.325,309.1113,2.675,1,5,77.25,5,0.1176,23,3,3,0,True,0.2696,3.525,9.9221,20.0436,8.0259,52.7211,False,False,True,True,0.5757,Moderate (0.4–0.6)
CHEMBL232737,Cc1cc(N2CCN(C)CC2)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,639.9999999999999,1,6.194,Active,382.416,382.1529,2.637,3,7,97.38,2,0.2857,28,4,3,0,True,0.2212,3.557,11.9213,16.197,6.3606,21.6801,False,False,False,True,0.5284,Moderate (0.4–0.6)
CHEMBL260231,O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CC1,638.9999999999999,1,6.194,Active,363.24,361.9837,3.797,2,4,70.67,3,0.2143,21,4,3,0,True,0.295,2.397,12.8712,17.0521,8.7647,28.9034,False,False,False,True,0.556,Moderate (0.4–0.6)
CHEMBL5199259,[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1,642.0,1,6.192,Active,446.547,446.1816,1.81,3,7,124.52,5,0.4762,31,5,2,2,True,0.1997,4.382,9.0636,13.8664,4.9727,13.0029,False,False,True,False,0.5316,Moderate (0.4–0.6)
CHEMBL3673434,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1,642.8685713269858,2,6.192,Active,385.439,385.1802,3.53,2,4,80.32,5,0.381,28,3,2,2,True,0.2211,2.662,15.9656,16.0648,7.7092,16.252,False,False,False,True,0.5111,Moderate (0.4–0.6)
CHEMBL6007400,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,647.0000000000002,1,6.189,Active,518.616,518.2718,4.862,1,7,75.0,7,0.4286,38,6,4,1,False,0.1629,1.327,29.8465,11.9337,8.252,14.44,False,False,False,False,0.3908,Low (<0.4)
CHEMBL114432,CCCc1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,650.0649967503248,2,6.187,Active,308.179,307.032,3.377,2,2,57.78,4,0.2308,18,2,2,0,True,0.3437,2.81,9.8254,20.076,10.7079,26.8068,True,False,True,True,0.5878,Moderate (0.4–0.6)
CHEMBL4115060,C[C@@H](O)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,653.8348415311008,2,6.185,Active,490.612,490.2805,2.476,3,8,111.44,5,0.5385,36,6,3,1,True,0.1718,3.709,14.4121,12.6067,5.5501,11.4856,False,False,False,False,0.4802,Moderate (0.4–0.6)
CHEMBL3965161,COc1cc(F)ccc1-c1nc(Nc2cccc(CS(C)(=N)=O)c2)ncc1F,653.5740008345027,3,6.185,Active,404.442,404.1119,4.351,2,6,87.96,6,0.1579,28,3,3,1,True,0.2209,1.834,19.6967,15.2927,7.0316,39.1704,False,False,False,True,0.4582,Moderate (0.4–0.6)
CHEMBL5787921,CN[C@H](C)C(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,660.9999999999998,1,6.18,Active,518.572,518.2354,4.046,2,7,100.86,6,0.3704,38,6,4,1,False,0.1626,2.134,24.8831,11.9173,6.1273,16.6847,False,False,False,False,0.4073,Moderate (0.4–0.6)
CHEMBL1234089,N=C(N)NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,659.9999999999999,1,6.18,Active,357.395,357.0896,1.263,5,5,137.17,4,0.0,25,3,2,0,True,0.2472,4.917,5.1092,17.2918,4.5054,,False,False,True,True,0.5678,Moderate (0.4–0.6)
CHEMBL455946,NS(=O)(=O)c1ccc(NC(=O)c2n[nH]c3ccccc23)cc1,659.9999999999999,1,6.18,Active,316.342,316.063,1.463,3,4,117.94,3,0.0,22,3,3,0,True,0.2809,4.717,5.2083,19.5358,5.24,,False,False,True,True,0.6038,Good (0.6–0.8)
CHEMBL5179962,CNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@H](O)C2)C(=O)C32CC2)cc1,669.9999999999999,1,6.174,Active,443.529,443.1627,1.81,3,7,124.52,5,0.4762,31,5,2,2,True,0.1992,4.364,9.0863,13.9202,4.9582,12.9651,False,False,True,False,0.5305,Moderate (0.4–0.6)
CHEMBL4446626,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CCCC1,669.9999999999999,1,6.174,Active,532.643,532.2874,5.253,1,7,75.0,7,0.4483,39,6,4,0,False,0.1583,0.921,33.1838,11.5913,8.232,13.772,False,False,False,False,0.3764,Low (<0.4)
CHEMBL2035048,C1=C/COCc2ccc(o2)-c2ccnc(n2)Nc2cccc(c2)COC/1,679.9999999999998,1,6.167,Active,349.39,349.1426,4.083,1,6,69.41,0,0.2,26,4,3,0,True,0.2372,2.084,17.2133,17.6508,8.8849,30.835,False,False,False,True,0.5004,Moderate (0.4–0.6)
CHEMBL1823655,O=C(N[C@@H](c1ccc(Cl)c(Cl)c1)C1CNC1)c1ccc2cnccc2c1,679.9999999999998,1,6.167,Active,386.282,385.0749,4.232,2,3,54.02,4,0.2,26,4,3,1,True,0.2372,1.935,17.8415,15.965,11.4161,30.835,False,False,False,True,0.4738,Moderate (0.4–0.6)
CHEMBL74680,Clc1cccc(Nc2nccc(-n3cnc4ccccc43)n2)c1,679.9999999999998,1,6.167,Active,321.771,321.0781,4.213,1,4,55.63,3,0.0,23,4,4,0,True,0.2681,1.954,15.7143,19.1658,11.0857,,False,False,False,True,0.5043,Moderate (0.4–0.6)
CHEMBL4439321,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,685.5654600401043,2,6.164,Active,387.44,387.1165,3.606,2,7,100.85,6,0.1667,27,3,3,1,True,0.2283,2.558,15.795,15.9096,6.112,36.9766,False,False,False,True,0.4903,Moderate (0.4–0.6)
CHEMBL6056335,CN(C)C/C=C/C(=O)Nc1ccc(S(=O)(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,689.0000000000001,1,6.162,Active,618.851,618.2117,5.042,2,10,120.67,11,0.4643,41,4,3,1,False,0.1503,1.12,33.5462,9.9572,5.1065,13.2716,False,False,False,False,0.3763,Low (<0.4)
CHEMBL5633539,NC(=O)c1cccc2[nH]c(NC(=O)c3cccc(C(=O)N4CCC(Nc5ncc(I)cn5)CC4)c3)nc12,689.4000000000001,1,6.162,Active,610.416,610.0938,3.025,4,7,158.99,6,0.2,37,5,4,0,False,0.1665,3.137,18.1682,10.0948,3.8757,30.81,False,False,False,False,0.402,Moderate (0.4–0.6)
CHEMBL4744850,CN(C)C/C=C/C(=O)Nc1ccc(S(=O)(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,689.0000000000001,1,6.162,Active,618.851,618.2117,5.042,2,10,120.67,11,0.4643,41,4,3,1,False,0.1503,1.12,33.5462,9.9572,5.1065,13.2716,False,False,False,False,0.3763,Low (<0.4)
CHEMBL1922121,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,689.9999999999998,1,6.161,Active,397.527,397.259,3.622,3,7,100.78,9,0.5238,29,3,3,2,True,0.2124,2.539,17.0527,15.4983,6.1133,11.7621,False,False,False,True,0.5086,Moderate (0.4–0.6)
CHEMBL269850,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,689.9999999999998,1,6.161,Active,315.354,315.0678,1.739,3,4,101.29,3,0.0,22,3,2,0,True,0.28,4.422,6.2107,19.5368,6.0825,,False,False,True,True,0.5938,Moderate (0.4–0.6)
CHEMBL507536,CC(C)(C)c1cnc(CSc2cnc(N)s2)o1,689.9999999999998,1,6.161,Active,269.395,269.0657,3.303,1,6,64.94,3,0.4545,17,2,2,0,True,0.3624,2.858,9.1142,22.8698,9.4872,13.5556,True,False,True,True,0.6265,Good (0.6–0.8)
CHEMBL5505818,CCC(=O)Nc1ccc(CNc2nc(O[C@H]3CCCNC3)nc3c(C(C)C)cnn23)cc1,697.6,1,6.156,Active,437.548,437.2539,3.339,3,7,105.47,8,0.4783,32,4,3,1,True,0.1924,2.817,17.3545,14.0693,5.8367,12.8706,False,False,False,True,0.4817,Moderate (0.4–0.6)
CHEMBL477863,CCCOc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)nc1O,699.9999999999998,1,6.155,Active,479.274,479.0342,2.581,3,6,100.55,6,0.2105,27,3,2,0,True,0.228,3.574,11.3202,12.8423,6.1213,29.2399,False,False,False,False,0.4923,Moderate (0.4–0.6)
CHEMBL3823030,Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,699.9999999999998,1,6.155,Active,494.987,494.1945,3.546,2,7,113.47,5,0.375,35,5,4,1,True,0.1759,2.609,20.1592,12.4347,5.4243,16.4133,False,False,False,False,0.4325,Moderate (0.4–0.6)
CHEMBL4455210,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CC1,699.9999999999998,1,6.155,Active,504.589,504.2561,4.473,1,7,75.0,7,0.4074,37,6,4,0,False,0.1664,1.682,26.881,12.198,8.2067,15.108,False,False,False,False,0.3997,Low (<0.4)
CHEMBL430507,CN(C)CC(O)COc1ccc(Nc2nccc(N(CC#N)c3cc(Cl)ccc3Cl)n2)cc1,699.9999999999998,1,6.155,Active,487.391,486.1338,4.49,2,8,97.54,10,0.2609,33,3,3,1,True,0.1865,1.665,24.0751,12.6285,6.3102,23.5914,False,False,False,False,0.4055,Moderate (0.4–0.6)
CHEMBL2163984,Fc1ccc(Nc2cc(NC3CCCNC3)nc3ccnn23)cc1Cl,699.9999999999998,1,6.155,Active,360.824,360.1266,3.429,3,5,66.28,4,0.2941,25,4,3,1,True,0.2462,2.726,13.9277,17.0582,9.2864,20.9283,False,False,False,True,0.531,Moderate (0.4–0.6)
CHEMBL460746,O=C(NC(=S)Nc1ccc(O)c(-c2nc3ccccc3s2)c1)c1ccc([N+](=O)[O-])cc1,699.9999999999998,1,6.155,Active,450.501,450.0456,4.704,3,7,117.39,4,0.0,31,4,4,0,True,0.1985,1.451,23.6977,13.6626,5.2432,,False,False,False,False,0.3956,Low (<0.4)
CHEMBL111897,COc1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,704.8449829572461,2,6.152,Active,257.293,257.1164,2.548,2,3,67.01,4,0.2857,19,3,2,0,True,0.3238,3.604,7.8691,23.9105,9.1807,21.5331,True,False,True,True,0.6344,Good (0.6–0.8)
CHEMBL3656841,COC[C@@H](C)N[C@H]1CC[C@H](Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,705.9999999999999,1,6.151,Active,513.086,512.2667,4.877,3,8,104.12,10,0.5926,36,4,2,1,False,0.1709,1.274,28.5372,11.9882,5.9076,10.3797,False,False,False,False,0.41,Moderate (0.4–0.6)
CHEMBL5573253,CN1CCC(n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C(F)(F)F)cn2)CC1,707.9999999999999,1,6.15,Active,487.552,487.1977,2.462,1,7,96.25,5,0.65,33,4,2,0,True,0.1864,3.688,13.2082,12.614,6.3896,9.4615,False,False,False,False,0.5017,Moderate (0.4–0.6)
CHEMBL5639303,COc1ccc(-c2ccnc3c(-c4noc(C)n4)c(C)nn23)cc1,710.0000000000002,1,6.149,Active,321.34,321.1226,3.072,0,6,78.34,3,0.1765,24,4,4,0,True,0.2562,3.077,11.9906,19.1355,7.8491,34.8385,False,False,False,True,0.5504,Moderate (0.4–0.6)
CHEMBL2035055,CN1C/C=C/COCc2ccc(s2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)C1,710.0000000000002,1,6.149,Active,491.661,491.2355,4.942,1,8,62.75,4,0.4074,35,5,3,0,True,0.1757,1.207,28.1275,12.5066,9.7992,15.0933,False,False,False,False,0.3962,Low (<0.4)
CHEMBL5542095,CC(=O)Nc1ccc(CNc2nc(NC(CO)CO)nc3c(C(C)C)cnn23)cc1,708.9,1,6.149,Active,413.482,413.2175,1.583,5,8,136.7,9,0.4,30,3,3,0,True,0.205,4.566,7.722,14.8713,4.4982,15.3725,False,False,True,True,0.5419,Moderate (0.4–0.6)
CHEMBL5573816,CS(=O)(=O)N1CCC(Nc2ncc(C(F)(F)F)c(-c3cnn(CC(F)(F)F)c3)n2)CC1,709.0,1,6.149,Active,472.415,472.1116,2.757,1,6,93.01,5,0.5625,31,3,2,0,True,0.1984,3.392,13.8962,13.0161,6.6111,10.9316,False,False,False,False,0.4995,Moderate (0.4–0.6)
CHEMBL5999796,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)C)C5)ncc3F)cc2n1C1CC1,710.0000000000002,1,6.149,Active,475.547,475.2296,5.32,1,6,71.76,5,0.3846,35,6,4,0,False,0.1757,0.829,30.2789,12.9304,8.5688,15.988,False,False,False,False,0.3885,Low (<0.4)
CHEMBL1760035,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc(OC)c1OC,710.9999999999998,1,6.148,Active,403.442,403.1644,4.538,2,8,90.42,7,0.1364,30,4,4,0,True,0.2049,1.61,22.1474,15.2389,6.7994,45.0733,False,False,False,True,0.4343,Moderate (0.4–0.6)
CHEMBL5542710,CC(=O)Nc1ccc(CNc2nc(NC3CCOCC3)nc3c(C(C)C)cnn23)cc1,712.7499999999998,1,6.147,Active,423.521,423.2383,3.409,3,7,105.47,7,0.4545,31,4,3,0,True,0.1983,2.738,17.1911,14.514,5.8282,13.5248,False,False,False,True,0.4861,Moderate (0.4–0.6)
CHEMBL2436977,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5cnc6[nH]ccc6c5)c4c3)cc2)CC1,720.0000000000001,1,6.143,Active,422.536,422.2219,4.521,2,4,63.84,4,0.2308,32,6,5,0,True,0.192,1.622,23.5469,14.5384,9.6225,26.6161,False,False,False,True,0.4267,Moderate (0.4–0.6)
CHEMBL5414410,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2nnc(Cc3ccccc3)c3ccccc23)CC1,722.2700000000003,1,6.141,Active,525.962,525.1543,6.247,1,4,61.36,4,0.2222,37,5,4,0,False,0.166,-0.106,37.6325,11.6757,10.0081,27.6373,False,False,False,False,0.3319,Low (<0.4)
CHEMBL443198,O=C(CO)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,730.0,1,6.137,Active,278.243,278.0815,0.732,4,4,107.11,4,0.0833,20,2,2,0,True,0.3068,5.405,2.3859,22.0563,5.7296,73.6735,True,True,True,True,0.6577,Good (0.6–0.8)
CHEMBL203569,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1,730.0,1,6.137,Active,387.469,387.1477,2.26,3,7,127.3,5,0.3529,27,4,3,0,True,0.2273,3.877,9.9428,15.8387,4.8209,17.3902,False,False,True,True,0.5441,Moderate (0.4–0.6)
CHEMBL5591779,CC(=O)N[C@H]1CC[C@H](c2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)CC1,734.5499999999998,1,6.134,Active,450.992,450.1492,4.218,2,6,101.05,6,0.4762,30,3,2,0,True,0.2045,1.916,20.6259,13.6011,6.0703,12.8811,False,False,False,False,0.46,Moderate (0.4–0.6)
CHEMBL5190067,[2H]C([2H])([2H])NS(=O)(=O)c1ccc(Nc2ncc3c(n2)N([C@@H]2CCC[C@@]2(C)O)C(=O)C32CC2)cc1,745.9999999999997,1,6.127,Active,446.547,446.1816,1.81,3,7,124.52,5,0.4762,31,5,2,2,True,0.1976,4.317,9.1599,13.7208,4.9205,12.8664,False,False,True,False,0.5239,Moderate (0.4–0.6)
