chembl_id,IC50_nM_geomean,n_replicates,smiles
CHEMBL5807535,267.00000000000006,1,C=CC(=O)NCc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1
CHEMBL5811164,37.20000000000001,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCC(C(=O)CN)C5)ncc3F)cc2n1C(C)C
CHEMBL5811976,62.4,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CNCCO4)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5813772,15.499999999999998,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C)C5)ncc3F)cc2n1C(C)C
CHEMBL58139,68.00000000000001,1,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2
CHEMBL5814867,29.146526379656297,2,CNCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL5816005,42.8,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCOCC4)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5817708,79.89999999999998,1,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc(CN6CCN(C(=O)CO)CC6)cn5)ncc4F)cc3n21
CHEMBL5818702,40.20000000000001,1,C/C(=N/O)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1
CHEMBL58224,9.000000000000002,1,O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O
CHEMBL5828906,248.99999999999994,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](C)N)C5)ncc3F)cc2n1C1CC1
CHEMBL5830076,14.299999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5831789,92.30000000000003,1,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1
CHEMBL5832188,280.9999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCCCC1
CHEMBL5832698,498.19273378884196,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL5833493,37.20000000000001,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CC(C)(C)O)C5)ncc3F)cc2n1C(C)C
CHEMBL5834090,48.39999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCO)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5834517,31.900000000000002,1,CC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL5836560,1249.9999999999995,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CC[N+]([O-])(CC[N+](C)(C)[O-])C5)ncc3F)cc2n1C1CC1
CHEMBL5836990,97.39609848448751,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)C
CHEMBL5839538,313.9999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL5841163,117.00000000000003,1,CCN1CCN(c2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1
CHEMBL5844694,13.4,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCO)C5)ncc3F)cc2n1C(C)C
CHEMBL5845923,60.200000000000024,1,CCOP(=O)(OCC)C1(O)CCN(CCN2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)(C)C)c6c5)n4)ccc3C2)C1
CHEMBL58466,48.99999999999999,1,O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCNC2=O
CHEMBL58483,30.000000000000004,1,O=C1Nc2cccc(CCO)c2/C1=C/c1[nH]cc2c1CCOC2=O
CHEMBL5848732,557.9999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ncc5c(n4)CCNC5)ncc3F)cc2n1C(C)C
CHEMBL5853767,62.4,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CNCCO4)C5)ncc3F)cc2n1C(C)C
CHEMBL5856237,28.299999999999997,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H](C)N(C)C)C5)ncc3F)cc2n1C(C)C
CHEMBL5858311,22.900000000000002,1,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(/C=C/c4ncc(C(C)(C)C)o4)s3)C2)cc1
CHEMBL5859057,154.00000000000006,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN4CCCCC4)C5)ncc3F)cc2n1C1CC1
CHEMBL5865665,15.0,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)C1CC1
CHEMBL5867735,306.0,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CN(CCN(C)C)C5=O)ncc3F)cc2n1C(C)C
CHEMBL5869281,16.300000000000004,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5870086,124.00000000000003,1,C=CC(=O)N1CCc2cc(S(=O)(=O)N3CCC[C@@H](Nc4ncc(SCc5ncc(C(C)(C)C)o5)s4)C3)ccc21
CHEMBL5870326,122.00000000000003,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)NCCN(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL5872006,316.9999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1
CHEMBL5873158,18.499999999999996,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)(C)C
CHEMBL5874515,93.4,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1
CHEMBL5879318,128.99999999999997,1,CNCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCC6)c5c4)n3)ccc2C1
CHEMBL5883845,293.99999999999994,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCC1
CHEMBL5884004,90.99999999999997,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL5886747,10.299999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1(C)CC1
CHEMBL5888788,79.40000000000002,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1CC1CC1
CHEMBL5888813,62.4,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC[Si](C)(C)C)C5)ncc3F)cc2n1C(C)C
CHEMBL5894084,37.20000000000001,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN)C5)ncc3F)cc2n1C(C)C
CHEMBL5894670,28.2,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)NCCO)C5)ncc3F)cc2n1C(C)C
CHEMBL5895271,24.599999999999998,1,C=CC(=O)Nc1ccc(OC(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1
CHEMBL5897984,14.299999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CNCCO4)C5)ncc3F)cc2n1C(C)C
CHEMBL5899535,20.4,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C4CC(O)C4)C5)ncc3F)cc2n1C(C)C
CHEMBL5900559,126.0,1,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(OC)c1
CHEMBL5900599,126.0,1,CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc21
CHEMBL590109,139.99999999999994,1,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21
CHEMBL5903034,14.5,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CB(O)O)C5)ncc3F)cc2n1C(C)C
CHEMBL5905735,34.99999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)C)C5)ncc3F)cc2n1C(C)C
CHEMBL59073,1500.0,1,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc2c1CCOC2=O
CHEMBL5908734,19.900000000000002,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCO)C5)ncc3F)cc2n1C(C)C
CHEMBL59110,82.00000000000001,1,O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCOC2=O
CHEMBL5911327,28.5,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCCN(C)C)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5915046,70.3,1,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc(OC6CCN(CCO)CC6)cn5)ncc4F)cc3n21
CHEMBL5921721,34.60000000000001,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CC[Si](C)(C)C)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5925248,135.00000000000003,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL5932825,354.33317654433654,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL5933703,19.999999999999996,1,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6(C)CC6)c5c4)n3)ccc2C1
CHEMBL5935222,38.199999999999996,1,COC(=O)CN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL5935906,300.9999999999999,1,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1
CHEMBL5938059,20.800000000000004,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5939038,20.4,1,CN(C)[C@H]1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)C1
CHEMBL5940888,263.99999999999994,1,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1
CHEMBL5941223,65.50000000000003,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCC(C)CC1
CHEMBL5941236,44.9,1,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc(OCC6CCN(CCCO)CC6)cn5)ncc4F)cc3n21
CHEMBL5941698,14.799999999999997,1,C=C(CN1CCN(C)CC1)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCCC6)c5c4)n3)ccc2C1
CHEMBL5942702,33.9,1,C#CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL5943083,87.60000000000001,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCC(C)CC1
CHEMBL5947385,32.300000000000004,1,C=CC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL5950277,334.0000000000001,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)NCCO)C5)ncc3F)cc2n1C1CC1
CHEMBL5950426,363.99999999999994,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)N(C)CCN(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL5950534,18.542923178398812,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@@H](C)NC5)ncc3F)cc2n1C(C)(C)C
CHEMBL5952782,58.89999999999998,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C4CC(N(C)C)C4)C5)ncc3F)cc2n1C(C)C
CHEMBL5952864,1090.0,1,Cc1nc2c(F)cc(-c3nc(Nc4ncc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C(C)C
CHEMBL5953254,27.60000000000001,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCP(=O)(O)O)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5953872,38.199999999999996,1,COC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL5956134,17.999999999999996,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5956369,127.99999999999997,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCCC1
CHEMBL5964401,16.5,1,CCC(CC)n1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc21
CHEMBL5964675,14.299999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CNCCO4)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5970937,89.69999999999997,1,CNCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCC(C)CC6)c5c4)n3)ccc2C1
CHEMBL5971879,21.235583344942516,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN[C@H]5C)ncc3F)cc2n1C(C)(C)C
CHEMBL5972036,74.90000000000003,1,C#CCN1CCCC1CN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL5976175,117.00000000000003,1,CCOP(=O)(OCC)N(C)CC[N+]1([O-])CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL5976517,35.5,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC#CCN(C)C)C5)ncc3F)cc2n1C(C)C
CHEMBL5976683,54.09999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)NCCN(C)C)C5)ncc3F)cc2n1C(C)C
CHEMBL5976713,1249.9999999999995,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC[N+](C)(C)[O-])C5)ncc3F)cc2n1C1CC1
CHEMBL5976927,40.60000000000001,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C4CC(N)C4)C5)ncc3F)cc2n1C(C)C
CHEMBL5977920,64.09999999999998,1,CN1CCC(Oc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1
CHEMBL5979303,13.099999999999998,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCS(C)(=O)=O)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5979966,39.599999999999994,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCN(C)CC4)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5981008,21.0,1,CC(=N)NCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL5981421,368.0000000000001,1,CCN1CCC(COc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1
CHEMBL5982253,32.55211206665399,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@@H](C)N(CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5983466,73.10000000000002,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL598724,2900.0000000000005,1,COc1c(O)ccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1
CHEMBL5988596,29.000000000000004,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N(C)C)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5994315,7.34,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(=O)O)C5)ncc3F)cc2n1C(C)C
CHEMBL5994564,28.5,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1
CHEMBL599552,69999.99999999994,1,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21
CHEMBL5999796,710.0000000000002,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL599987,5699.999999999998,1,O=C(O)c1cc(O)c(O)c2c1c([N+](=O)[O-])cc1c(O)cccc12
CHEMBL6002613,66.99999999999997,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCP(C)(=O)CC4)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL6002674,6.679999999999999,1,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1
CHEMBL600386,13399.99999999999,1,O=C(O)c1cc(O)c(O)c2c1c([N+](=O)[O-])cc1ccccc12
CHEMBL600387,18000.000000000007,1,O=C(O)c1cc(O)c(O)c2c1c([N+](=O)[O-])c(Cl)c1ccccc12
CHEMBL6004741,13.999999999999996,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC=NO)C5)ncc3F)cc2n1C(C)C
CHEMBL6007400,647.0000000000002,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL600828,25000.0,1,COc1c(O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3
CHEMBL6009610,31.1,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)[C@@H]5C)ncc3F)cc2n1C(C)(C)C
CHEMBL601026,15000.000000000004,1,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(O)cccc13)OCO2
CHEMBL6012656,154.00000000000006,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN4CCOCC4)C5)ncc3F)cc2n1C1CC1
CHEMBL6013826,44.52572290260991,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)[C@H]5C)ncc3F)cc2n1C(C)(C)C
CHEMBL6014795,211.99999999999997,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C4CCCN4)C5)ncc3F)cc2n1C1CC1
CHEMBL6017199,10.4,1,COC(=O)C(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL6019056,84.29999999999998,1,CNC1CC(C(=O)N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)C1
CHEMBL6020156,6.02,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C/C=N/O)C5)ncc3F)cc2n1C(C)C
CHEMBL6020742,8.43,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(N)=NO)C5)ncc3F)cc2n1C(C)C
CHEMBL6021833,142.99999999999994,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CC1
CHEMBL602679,10000.00000000001,1,COc1cccc2c1c(Cl)c1c3c(cc(O)c(O)c32)C(=O)N1
CHEMBL6026840,13.999999999999996,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC=NO)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL603073,15000.000000000004,1,O=C1Nc2cc3ccccc3c3c4c(cc1c23)OCO4
CHEMBL603097,19.999999999999996,1,COc1ccc2nc3[nH]nc(C)c3c(OC)c2c1
CHEMBL6031262,24.556058315617353,2,C/C(=N/O)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL6033665,247.45908752761534,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C
CHEMBL603494,30000.000000000007,1,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1ccc(O)cc13)OCO2
CHEMBL6038282,211.99999999999997,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H]4CCCN4)C5)ncc3F)cc2n1C1CC1
CHEMBL6043427,55.20000000000002,1,CN1CCC(COc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1
CHEMBL6044246,413.00000000000017,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(=O)N(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL6046321,1090.0,1,C=C(CN(C)C)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL604748,25000.0,1,COc1cc(O)cc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3
CHEMBL60541,4.0,1,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2
CHEMBL6056335,689.0000000000001,1,CN(C)C/C=C/C(=O)Nc1ccc(S(=O)(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1
CHEMBL6058303,44.9,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@H](C)N(CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL6060984,28.700000000000003,1,COCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1
CHEMBL606245,17000.00000000001,1,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12
CHEMBL606426,16499.999999999985,1,COc1cccc2c1c(Cl)c([N+](=O)[O-])c1c(C(=O)O)cc(O)c(O)c12
CHEMBL6064669,116.96153213770756,2,CCN1CCC(c2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1
CHEMBL607579,2149.9999999999995,1,O=C1Nc2cc3ccc(O)cc3c3c4c(cc1c23)OCO4
CHEMBL609040,34.99999999999999,1,O=C1Nc2cc3c(O)cccc3c3c4c(cc1c23)OCO4
CHEMBL60990,68.00000000000001,1,O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1[nH]cc2c1CCNC2=O
CHEMBL70824,4.999999999999999,1,CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1
CHEMBL72461,86.94826047713661,2,Cc1nc2ccccn2c1-c1ccnc(Nc2ccccc2)n1
CHEMBL72509,4.999999999999999,1,Clc1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1
CHEMBL72510,37.99999999999999,1,Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(S(N)(=O)=O)cc2)n1
CHEMBL72548,4.999999999999999,1,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1
CHEMBL73189,149.99999999999997,1,Cc1nc2ccccn2c1-c1ccnc(Nc2cccc(Cl)c2)n1
CHEMBL73243,4.0,1,COCCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1
CHEMBL73303,1.414213562373095,2,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1
CHEMBL73645,620.0000000000002,1,Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(Cl)cc2)n1
CHEMBL74680,679.9999999999998,1,Clc1cccc(Nc2nccc(-n3cnc4ccccc43)n2)c1
CHEMBL79049,49.99999999999999,1,CCCCOc1c(C(=O)c2c(F)cc(F)cc2F)c[nH]c2nncc1-2
CHEMBL79356,27.999999999999996,1,NCC[S+]([O-])c1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O
CHEMBL79364,17.999999999999996,1,O=C1Nc2ccc(F)c3c(OCCCO)cc(-c4ccc[nH]4)c1c23
CHEMBL79498,4.999999999999999,1,O=C1Nc2ccc(F)c3c(S[C@H]4CCNC4)cc(-c4ccc[nH]4)c1c23
CHEMBL79848,62.00000000000001,1,O=C1Nc2ccc(F)c3c(OCCO)cc(-c4ccc[nH]4)c1c23
CHEMBL81196,48.00000000000001,1,NCCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O
CHEMBL82251,72.0,1,CCc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O
CHEMBL82603,376.00000000000006,1,Cc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O
CHEMBL82767,12.0,1,NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O
CHEMBL82768,64.99999999999999,1,CC(C)(N)CNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O
CHEMBL83369,13.999999999999996,1,O=C1Nc2ccc(F)c3c(SCCO)cc(-c4ccc[nH]4)c1c23
CHEMBL83443,124.00000000000003,1,CC(C)Cc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O
CHEMBL83499,54.00000000000001,1,O=C1Nc2ccc(F)c3c(NCCO)cc(-c4ccc[nH]4)c1c23
CHEMBL83775,17.999999999999996,1,COc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O
CHEMBL83980,799.9999999999999,1,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc21
